imdb_id,title,topic,hit_score,umap_x,umap_y,cluster,keywords
tt29764088,El amor no tiene receta,2,8.33127316381058,-6.251164,9.100013,5,"love, father, family, daughter, relationship"
tt31123366,LaLola,5,20.34769061257189,-4.2454724,8.567785,0,"eun, friend, self, li, soo"
tt31173096,Billionaires' Bunker,1,22.62578096776124,-0.72407496,10.715586,4,"earth, world, alien, love, human"
tt31186958,Prime Target,7,21.875160696351543,-3.083543,13.19706,6,"spy, 1995, ador, citadel, tensions"
tt31260386,Beauty in Black,3,21.51595048964553,-4.730291,9.968815,0,"marriage, love, husband, meets, affair"
tt20601772,El Conde: Amor y Honor,-1,22.1990198522749,-4.2733197,12.687982,-1,
tt31407116,PULSE,4,20.925777526066614,-4.499769,11.172371,1,"medical, artem, surgeon, doctor, siri"
tt27031263,Teacup,-1,24.03468112577598,-1.5802424,10.948407,-1,
tt31458276,Grotesquerie,-1,21.61117259064933,-5.9394374,13.132243,-1,
tt21906554,The Hunting Party,13,25.552952110459024,-5.116215,13.379597,1,"convicted, madeline, case, murder, prison"
tt28131856,Everyone Loves Me,5,22.489963417137467,-3.8289652,8.670648,0,"eun, friend, self, li, soo"
tt31806048,Hostage,12,22.20020033564967,-3.4142349,11.937761,2,"british, war, russian, king, agent"
tt32306399,From Tomorrow,-1,24.81000735650761,-5.8786497,11.773535,-1,
tt31849826,Doctor Odyssey,4,20.912937011828085,-4.486966,11.122312,1,"medical, artem, surgeon, doctor, siri"
tt29494109,Caught,13,23.424223265455808,-5.622511,12.6905575,1,"convicted, madeline, case, murder, prison"
tt31158587,Master of the House,-1,19.093337931353865,-5.8454585,11.020068,-1,
tt33509073,A Virtuous Business,5,24.00191944268217,-4.116014,9.370159,0,"eun, friend, self, li, soo"
tt32536952,Like a Dragon: Yakuza,7,14.548160992580303,-3.884337,13.152166,6,"spy, 1995, ador, citadel, tensions"
tt27427326,Wayward,-1,23.36440549613924,-6.223378,12.538948,-1,
tt32740307,Chastity High,9,19.356105049627217,-3.667685,9.895973,3,"school, students, elite, university, student"
tt32889672,Romance in the House,-1,18.381728437088935,-5.6635094,10.340898,-1,
tt32874331,In the Mud,13,18.163927760355296,-4.9279838,12.785531,1,"convicted, madeline, case, murder, prison"
tt30291387,All's Fair,-1,11.789026182097274,-5.073459,9.281097,-1,
tt30068042,The Accident,-1,16.940272141172247,-5.716683,10.5193205,-1,
tt29485142,Suits LA,13,21.13033381543092,-5.0919995,12.215368,1,"convicted, madeline, case, murder, prison"
tt33246591,The Assassin,11,16.656336524870266,-6.141375,12.384116,1,"secrets, mother, family, lucia, deadly"
tt27031470,Deceitful Love,3,22.043381065971364,-5.189567,9.849174,0,"marriage, love, husband, meets, affair"
tt28329925,Every Minute Counts,8,20.30471775121986,-7.3392262,9.759738,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt33398245,Buried Hearts,5,22.482921740459712,-2.7525942,9.426046,0,"eun, friend, self, li, soo"
tt33484460,Robin Hood,-1,24.21627579693829,-2.9883087,12.443364,-1,
tt32300326,Sed de Venganza,2,9.10340947482478,-6.566225,9.192686,5,"love, father, family, daughter, relationship"
tt31226362,Sisters' Feud,-1,15.320320156888483,-5.502804,10.718092,-1,
tt34381307,Until You Burn,-1,19.799300231220485,-5.424321,12.063561,-1,
tt32872848,Las Hijas de la Señora García,2,10.10763791160135,-6.2337604,9.174663,5,"love, father, family, daughter, relationship"
tt29632046,Subteran,11,23.702056071697925,-5.8976736,12.475245,1,"secrets, mother, family, lucia, deadly"
tt30096238,Public Disorder,7,24.63584532376836,-3.8179853,13.268143,6,"spy, 1995, ador, citadel, tensions"
tt35048672,Seven Doors,-1,9.812711822179129,-2.0090148,11.002909,-1,
tt11897206,"Cóyotl, Hero and Beast",6,21.208722801952163,-1.4422824,10.714757,4,"vampire, vampires, young, half, min"
tt35256070,The Hooligan,10,24.931585200818123,-4.6198225,12.290563,1,"drug, difficult, kovalev, soccer, gang"
tt32146392,Two Graves,-1,23.551957199966985,-6.648104,12.168954,-1,
tt30876484,Just One Look,11,15.294148000208702,-6.4569664,12.1434355,1,"secrets, mother, family, lucia, deadly"
tt35836959,Medusa,-1,12.565208585396542,-6.5968847,10.131469,-1,
tt37504309,Unspeakable Sins,3,18.189647947357283,-5.0028644,10.374094,0,"marriage, love, husband, meets, affair"
tt28243363,Sara - Woman in the Shadows,0,22.33568220859369,-6.3517184,13.105411,1,"detective, murder, case, police, cases"
tt37065878,The Guest,-1,9.410838081763664,-5.6692877,10.666995,-1,
